id	name_tw	name_jp	price	description	health_point	knockbacks	speed	range	preswing_1	preswing_2	preswing_3	attack_power_1	attack_power_2	attack_power_3	time_between_attacks	backswing	attack_frequency	attack_type	trait	ability_enabled	long_distance_1	long_distance_2	immunity	ability	cd
188	米絲蒂卡	ミスティカ	3800	來自梅露可物語的戰士！|和「夜間生物」交換了契約的神奇少女|攻擊距離長，且善於攻擊黑色敵人(範圍攻擊)	1200	3	14	690	70	0	0	980	0	0	320	31	389	2	4	4			0	25&	4100
188	米絲蒂卡CC	ミスティカCC	3800	來自梅露可物語的戰士！|據説如果摸了她帶著的棺材就會化爲灰燼|攻擊距離長，且善於攻擊黑色敵人(範圍攻擊)	1500	3	14	690	70	0	0	1280	0	0	320	31	389	2	4	4			0	25&	4100
188	寂救的米絲蒂卡CC	寂救のミスティカCC	3800	來自梅露可物語的戰士！安多爾家族的|接班人，會引領無法安眠的靈魂至黑暗中安息|善於攻擊黑色敵人與惡魔，必定能使其動作變慢	1500	3	14	690	66	0	0	1580	0	0	324	41	389	2	2052	4			0	25&|23@100!150	4100
189	阿洛伊斯	アロイス	780	來自梅露可物語的戰士！|因爲某種原因而遭到詛咒的超強魔法師|有時候能打飛天使敵人(範圍攻擊)	500	3	10	351	28	0	0	240	0	0	100	26	127	2	16	4			0	30@20	620
189	阿洛伊斯CC	アロイスCC	780	來自梅露可物語的戰士！|托弟子的福，終於取回了他重要的東西|有時候能打飛天使敵人(範圍攻擊)	600	3	10	351	28	0	0	340	0	0	100	26	127	2	16	4			0	30@20	620
190	斯托魯伊悠	シトルイユ	540	來自梅露可物語的戰士！|和某個少年交換了契約的夜間生物紳士(範圍攻擊)|有時候能打飛紅色與黑色敵人並使其動作變慢	320	2	10	360	35	0	0	150	0	0	160	26	194	2	5	4			0	30@30|23@30!90	740
190	斯托魯伊悠CC	シトルイユCC	540	來自梅露可物語的戰士！|或許因爲來自夢境，而有點異於常人的紳士(範圍攻擊)|有時候能打飛紅色與黑色敵人並使其動作變慢	470	2	10	360	35	0	0	200	0	0	160	26	194	2	5	4			0	30@30|23@30!90	740
191	推推	ティティ	320	來自梅露可物語的戰士！|負責日版梅露可宣傳的超人氣角色大閙貓咪世界！|有時候能讓敵人動作變慢	200	2	8	260	41	0	0	54	0	0	120	25	160	1	2551	4			0	23@20!210	820
191	推推CC	ティティCC	320	來自梅露可物語的戰士！|據説除了宣傳之外還要負責冰鎮蘋果|有時候能讓敵人動作變慢	200	2	8	260	41	0	0	54	0	0	120	25	160	1	2551	4			0	23@20!210	820
191	貓咪推推CC	ネコティティCC	320	來自梅露可物語的戰士！|現在在打工幫貓咪大戰爭宣傳喔|有時候能讓敵人動作變慢	200	2	8	260	30	39	48	54	54	54	104	28	151	1	2551	7			0	23@20!210	820
192	山岡実乃里		99	ポノスがスポンサーのレースチームを応援する|にゃんこ大戦争ガールズ！|たまに敵の攻撃力をダウンさせる|ヤマオカミノリ	350	3	4	150	28	0	0	90	0	0	100	29	127	1	2551	4			0	21@30!50!150	1998
192	クイーンみのりん		99	特技がバルーンアートの「みのりん」は|にゃんこ大戦争ガールズ！|たまに敵の攻撃力をダウンさせる	550	3	4	150	28	0	0	140	0	0	100	29	127	1	2551	4			0	21@30!50!150	1998
193	中村奏絵		99	ポノスがスポンサーのレースチームを応援する|にゃんこ大戦争ガールズ！|たまに敵の攻撃力をダウンさせる|ナカムラカナエ	300	3	4	150	28	0	0	100	0	0	100	29	127	1	2551	4			0	21@30!50!150	1998
193	クイーンかにー		99	食べられるカニも大好きな「かにー」は|にゃんこ大戦争ガールズ！|たまに敵の攻撃力をダウンさせる	500	3	4	150	28	0	0	150	0	0	100	29	127	1	2551	4			0	21@30!50!150	1998
194	阿激拉	アキラ	3240	前天夢到外星人來襲覺得該挺身而出|而將自己改造成很像人造人的超天才少年|有時候會讓異星戰士動作停止（範圍攻擊）	3000	3	13	430	108	0	0	1500	0	0	50	44	157	2	32	4			32	22@50!120	4400
194	幻影・阿激拉	シャドウ・アキラ	3240	將國中時在家裡蹲3年的黑暗之力一口氣解放出來|在背水一戰時發揮迴光返照的反骨力來貫徹正義|體力減少的話攻擊力就會大幅上升（範圍攻擊）	3000	3	13	430	108	0	0	1500	0	0	50	48	157	2	0	4			33	1@50!50	4400
194	獄炎・阿激拉	インフェルノ・アキラ	3240	深信｢未來和自己是能改變的｣|而向不變的社會全力抵抗的超天才少年|善於攻擊異星戰士而且波動傷害無效（範圍攻擊）	3000	3	13	430	108	0	0	1500	0	0	50	44	157	2	32	4			33	25&	4400
195	西園寺機器子	西園寺メカ子	3950	用一根扳手將用每本雜誌附錄零件組成的機器人|改造成殺戮機器的模改少女（範圍攻擊）|對上異星戰士和黑色敵人很耐打，死前能存活一次	5700	2	7	445	68	0	0	2000	0	0	150	46	217	2	36	4			0	26&|2&100	4600
195	怪博士Dr.機器子	ドクトルDr.メカ子	3950	趁著夜黑風高闖入機場偷了噴射機，用一根起子|花了一晚將它解體改造成決戰機器的少女（範圍攻擊）|有時候將異星戰士打飛並使之攻擊力下降	5700	2	7	445	68	0	0	2000	0	0	150	46	217	2	32	4			0	30@50|21@50!50!250	4600
195	航太博士Dr.機器子	アストロDr.メカ子	3950	以遠端操作將國際宇宙組織NYASA的宇宙船|化為超變形機器的少女(範圍攻擊)|能對異星戰士造成超大傷害使動作變慢	5700	2	7	445	68	0	0	2000	0	0	150	46	217	2	32	4			0	23@100!150|28&	4600
196	貓俠大帝	キャットマンダディ	3680	穿著能夠完全遮蔽紫外線的華麗套裝|有著午間連續劇絕對看不到的黑暗容顏|給予異星戰士和飄浮敵人超大傷害（範圍攻擊）	3950	5	12	440	70	0	0	2500	0	0	210	91	279	2	34	4			0	28&	4700
196	黑暗貓俠	キャットマンダーク	3680	在夜晚化身為怪人之姿守護貓咪城和平的英雄|對於師奶們熱情地要求簽名的攻勢很難拒絕|給予異星戰士和天使敵人超大傷害（範圍攻擊）	3950	5	12	440	70	0	0	2500	0	0	210	91	279	2	48	4			0	28&	4700
196	雷霆貓俠	キャットマンライジング	3680	為了在電影選角獲選而大幅改造西裝的超級怪人|把動的歪腦筋都化為能量來消滅邪惡|給予異星戰士和古代種超大傷害（範圍攻擊）	3950	5	12	440	70	0	0	2500	0	0	210	91	279	2	160	4			128	28&	4700
197	超能力貓	サイキックネコ	350	情緒高漲時可以將周圍金屬弄彎的貓|目前正在尋找咖哩擺在眼前時保持冷靜的方法|有時候可以讓異星戰士動作變慢	380	3	6	365	66	0	0	50	0	0	40	38	105	1	32	4			0	23@50!120	500
197	新世紀超能力貓	ネオサイキックネコ	350	會讓周遭所有物品產生異變的靈異體質貓|正在尋找一起玩投接球玩到不見的朋友|有時候可以讓異星戰士動作變慢	440	3	6	365	66	0	0	60	0	0	40	38	105	1	32	4			0	23@50!120	500
197	超能力貓魔俠	デビルサイキックネコ	350	把所有接近自己的物體都吸進黑洞的貓|有預感最後自己是不是也會給吸走|有時候可以讓異星戰士動作變慢	560	3	12	365	42	0	0	60	0	0	0	29	71	1	32	4			0	23@50!120	500
198	貓咪陰陽師	ねこ陰陽師	340	自稱從過去來到現世，能使用妖術的貓咪|接到除靈委託時會立刻開跑車趕到現場|有時候會讓鋼鐵以外的敵人攻擊力下降	350	3	8	310	93	0	0	30	0	0	28	28	121	1	2551	4			0	21@50!50!200|5&	620
198	魔法少女貓	魔法少女ねこ	340	被外星人強迫簽訂變身契約的魔法少女|簽訂變身契約後獲得贈品光之魔杖|有時候會讓鋼鐵以外的敵人攻擊力下降	410	3	8	310	93	0	0	38	0	0	28	28	121	1	2551	4			0	21@50!50!200|5&	620
198	貓咪大魔王	ねこ大魔王	340	契約到期所以改行當魔王|百戰百勝裡扮演的大魔王薪水可不差|必定能讓鋼鐵以外的敵人攻擊力下降	530	3	8	310	93	0	0	46	0	0	28	38	131	1	2551	4			0	21@100!50!200|5&	620
199	衝浪貓	ネコサーファー	660	胸懷大志等待著大浪的到來，|人生巔峰來得太晚的40歲衝浪者。|有時候讓異星戰士停止，死前有機會存活（範圍攻擊）	950	4	12	270	11	0	0	460	0	0	80	70	90	2	32	4			0	22@30!120|2&50	860
199	漂流貓	ネコ漂流	660	被瘋狗浪捲得老遠的貓咪。|他所看不見的陸地搞不好就近在眼前。|有時候讓異星戰士停止，死前有機會存活（範圍攻擊）	1100	4	12	270	11	0	0	580	0	0	80	70	90	2	32	4			0	22@30!120|2&50	860
199	貓咪漂流記	ネコ漂流記	660	我與大海為友，時而溫柔體貼，時而帶點威嚇。|與這個朋友同行，就是我的人生。有時候讓異星戰士|動作停止，必定可以死前存活一次(範圍攻擊)	1550	4	12	270	11	0	0	580	0	0	80	70	90	2	32	4			0	22@40!120|2&100	860
200	鋼鐵貓	メタルネコ	400	被怎麼攻擊都只會受到最小傷害的鋼鐵貓|雖是純度100%的稀有金屬但很怕會心一擊|無法靠解開等級上限來提升「+等級」（鋼鐵屬性）	1	2	10	140	8	0	0	8	0	0	30	10	37	1	0	4			0	11&	800
200	鋼鐵健美貓	メタルネコビルダー	400	被怎麼攻擊都只會受到最小傷害的鋼鐵貓|得到了雙手卻完全忘了上漆這回事|無法靠解開等級上限來提升「+等級」（鋼鐵屬性）	1	2	10	140	8	0	0	8	0	0	30	8	37	1	0	4			0	11&	800
201	儀隊指揮貓	ドラムメニャー	390	以輕快節奏引領貓咪軍團的貓|儀隊成員募集中|有時候能降低鋼鐵敵人攻擊力	570	2	10	220	10	0	0	73	0	0	40	41	51	1	8	4			0	21@40!50!200	620
201	舉牌貓	プラカードにゃん	390	引領專門養成貓界菁英的「貓咪學園」|姿勢拔群的侵略科系2年級生。親子兩代都|身負要職。有時候能降低鋼鐵敵人攻擊力	670	2	10	220	10	0	0	83	0	0	40	41	51	1	8	4			0	21@40!50!200	620
201	搗麻糬貓	ネコぺったん	390	不打算在外求職決定繼承家業搗麻糬的貓咪|尋找著跟他以相同節奏協力搗麻糬的搭檔中|有時候能降低鋼鐵敵人攻擊力	870	2	10	220	10	21	0	42	42	0	0	30	51	17	8	6			0	21@40!50!200	620
202	小籠包貓咪	ネコ小籠包	50	貓咪大戰爭繁體中文版紀念角色|窩在蒸籠中偷懶而變成小籠包的貓咪|藏在心中的壯志與湯汁，準備出擊！	110	3	9	140	10	0	0	8	0	0	30	21	39	1	0	4			0		150
202	大籠包貓咪	ネコ大籠包	500	貓咪大戰爭繁體中文版紀念角色|為了實現「希望能大口咬」願望的職人自信作|常被吐槽「啊不就肉包嗎？」（範圍攻擊）	450	3	6	300	20	0	0	65	0	0	40	34	59	2	0	4			0		480
203	咔嚓咔嚓山崽子	カチカチヤマンズ	480	捕獲謎樣的古代生物並持續追蹤的SCAT部隊貓咪！|為了實施泥船計畫不擇手段|有時候讓天使和異星戰士的攻擊力下降(範圍攻擊)	600	4	16	290	3	0	0	70	0	0	0	16	19	18	48	4			0	21@15!50!70	480
203	炎護射擊車ㄛ一ㄛ一	炎護射撃車ウーウー	3400	泥船計劃的結果。與古代物種有超高同步率的共鳴|經數千年後古代兵器再次發動！|必定讓天使和異星戰士的攻擊力下降(範圍攻擊)	3200	2	38	460	61	0	0	1199	0	0	110	44	170	2	48	4			0	21@100!50!140	2400
203	豪炎狙擊車ㄛ一ㄛ一	豪炎狙撃車ウーウー	3400	與古代物種的進化產生共鳴後完全覺醒的古代兵器|為了成就機密任務而將證據完全毀滅(範圍攻擊)|善於攻擊天使和異星戰士，必定使其攻擊力下降	3200	2	48	460	61	0	0	1199	0	0	110	44	170	2	48	4			0	25&|21@100!50!140	2400
204	アイルー		250	モンハン 大狩猟クエストから参戦！|狩りのオトモも出来るネコそっくりの種族|LVが上がりやすく、黒い敵の攻撃力を下げる	250	3	12	160	12	0	0	55	0	0	38	23	49	1	4	4			0	21@30!50!150	300
204	アイルー＆メラルー		250	モンハン 大狩猟クエストから参戦！|やんちゃなメラルーも連れてにゃんこ達のオトモへ|LVが上がりやすく、赤い敵の攻撃力を下げる	250	3	12	160	12	0	0	55	0	0	38	23	49	1	1	4			0	21@30!50!150	300
205	シェリア【キリン】		900	モンハン 大狩猟クエストから参戦！|キリン装備でキメた女性ハンター。その一撃雷の如く|浮いてる敵にめっぽう強い	950	2	6	330	105	0	0	750	0	0	0	38	143	1	2	4			0	25&	1440
205	シェリア【キリンX】		900	モンハン 大狩猟クエストから参戦！|神々しい雷をまとい、究極の斬れ味でその一撃を振るう|浮いてる敵にめっぽう強い	1150	2	6	330	108	0	0	950	0	0	0	35	143	1	2	4			0	25&	1440
206	リオレウス		2550	モンハン 大狩猟クエストから参戦！|火炎ブレスで敵を焼きつくす、空の王者と称される火竜|(範囲攻撃)	1455	3	8	405	74	0	0	755	0	0	136	47	209	2	0	4			0		3600
206	リオレウス＆にゃんこ		2550	モンハン 大狩猟クエストから参戦！|空の王者を召喚し強力な火力を手に入れたにゃんこ|(範囲攻撃)	1855	3	8	405	74	0	0	955	0	0	136	47	209	2	0	4			0		3600
207	リオレイア		2400	モンハン 大狩猟クエストから参戦！|強靭な尻尾で敵をなぎ倒す、陸の女王と称される火竜|たまに敵の攻撃力を下げる(範囲攻撃)	1840	2	8	320	45	0	0	840	0	0	116	56	160	2	2551	4			0	21@30!50!150	3600
207	リオレイア＆にゃんこ		2400	モンハン 大狩猟クエストから参戦！|陸の女王を召喚し強力な力を手に入れたにゃんこ|たまに敵の攻撃力を下げる(範囲攻撃)	2340	2	8	320	45	0	0	1190	0	0	116	56	160	2	2551	4			0	21@30!50!150	3600
208	キリンネコ		50	とある雪山で落ちていた装備を拾ったにゃんこ|もれだす雷の力に魅了され強大な力を手に入れた|と思っているただのネコ。浮いてる敵に打たれ強い	90	4	12	140	8	0	0	7	0	0	30	10	37	1	2	4			0	26&	150
208	キリンネコキリン		500	身につけていた装備は幻想的な獣だったと知る|その姿に憧れ、日々の鍛錬によってついにキリン|っぽい姿を手に入れた。浮いてる敵に打たれ強い	450	6	36	140	6	0	0	12	0	0	0	4	10	1	2	4			0	26&	270
209	小小貓	ちびネコ	50	目標是可以成為像基本貓咪一樣的|低成本生產的基本角色	40	3	8	130	8	0	0	8	0	0	30	10	37	1	0	4			0		150
209	小小健美貓	ちびネコビルダー	50	目標是可以鍛鍊成|有魅力肌肉的基本角色	40	3	8	130	8	0	0	8	0	0	30	10	37	1	0	4			0		150
209	小小摩西根貓	ちびネコモヒカン	30	飽經鍛鍊的肌肉跟衝天飛機頭|是其魅力所在的基本角色|甩掉贅肉後CP值更高了	160	3	8	130	8	0	0	16	0	0	30	10	37	1	0	4			0		350
210	小小坦克貓	ちびタンクネコ	100	目標是可以成為|體力很強的肉盾角色|但是攻擊力有跟沒有一樣	160	1	6	100	8	0	0	2	0	0	60	8	67	2	0	4			0		240
210	小小牆貓	ちびネコカベ	100	目標是可以成為|用來當人牆的肉盾角色|但攻擊力還是老樣子(範圍攻擊)	160	1	6	100	8	0	0	2	0	0	60	8	67	2	0	4			0		240
210	小小橡皮貓	ちびゴムネコ	100	橡膠製的肉盾專用角色|成長後性格圓滑了一點|但攻擊力還是老樣子(範圍攻擊)	480	1	6	100	8	0	0	4	0	0	60	8	67	2	0	4			2		240
211	小小戰鬥貓	ちびバトルネコ	200	目標是可以成為|戰鬥型的角色|善於攻擊「紅色敵人」	80	3	10	140	8	0	0	25	0	0	20	8	27	1	1	4			0	25&	210
211	小小勇者貓	ちび勇者ネコ	200	目標是可以成為|他崇拜勇者的戰鬥型角色|善於攻擊「紅色敵人」	80	3	10	140	8	0	0	25	0	0	20	8	27	1	1	4			0	25&	210
211	小小暗黑貓	ちび暗黒ネコ	200	成長後轉為崇拜怪物獵人|的戰鬥型小貓|善於攻擊天使敵人	400	3	10	150	8	0	0	50	0	0	20	8	27	1	16	4			0	25&	300
212	白兔女俠	ホワイトラビット	3550	是秘密警察「拉比滋」的成員之一|以檢舉力100%的威嚇搜查出名的變裝女刑警。|必定能使異星戰士和紅色敵人動作變慢（範圍攻擊）	2880	6	11	465	43	0	0	1980	0	0	240	52	282	2	33	4			0	23@100!140	4500
212	黑貓女俠	ブラックキャット	3550	是暗殺黑貓團「卡滋」的成員之一|犯罪絕不留下痕跡的華麗殺手。|善於攻擊異星戰士和紅色敵人（範圍攻擊）	2880	6	11	465	43	0	0	1980	0	0	240	52	282	2	33	4			0	25&	4500
212	灰狐女俠	グレーフォックス	3550	是諜報機關「法克斯」的指揮官|用三寸不爛之舌説服部下進行各種艱難任務（範圍攻擊）|必定打飛異星戰士和紅色敵人並使其攻擊力下降	2880	6	11	465	43	0	0	1980	0	0	240	54	282	2	33	4			0	30@100|21@100!50!150	4500
212	鎧貓女俠	スペクトルキャット	3550	透過多重身份，將擾亂世界秩序的惡勢力逼到絕境的|真正英雄。有超賢者特效，善於攻擊異星戰士和|紅色敵人並使其攻擊力下降且動作變慢（範圍攻擊）	4000	6	11	465	43	53	63	1980	460	460	200	43	262	6	33	7	1|285|385	465|265|265	0	25&|23@100!140|21@100!50!150|42&	4500
213	にゃんこバーガー		50	重量150グラムのネコ型ハンバーガー|小腹を満たすにはちょうどいいお手軽サイズ|100％国産のネコが作っている	110	3	9	140	10	0	0	8	0	0	30	21	39	1	0	4			0		150
213	にゃんこキングバーガー		500	レタス、チーズ、ネコが増量した巨大バーガー|スタミナがたっぷり付く至高のB級グルメ|一口かじるだけでカロリーオーバー	450	3	6	300	18	0	0	65	0	0	42	13	59	2	0	4			0		480
213	にゃんこバーガーセット		500	総量20000キロカロリーのがっつり系バーガーセット|炭酸ジュースと油たっぷりのフライドポテトが付いて|一食で一週間分のエネルギーを摂取可能(範囲攻撃)	450	3	6	360	18	0	0	65	0	0	42	40	59	2	0	4			0		480
214	百太郎	百太郎	300	來自越南大戰METAL SLUG系列的狠角色！|看起來是俘虜，但其實是特殊部隊中的能手|死前有機會存活（範圍攻擊）	480	2	12	190	39	0	0	80	0	0	80	28	118	2	0	4			0	2&50	400
214	百太郎CC	百太郎CC	300	來自越南大戰METAL SLUG系列的狠角色！|能用氣彈從後方進行掩護|死前有機會存活（範圍攻擊）	480	2	12	190	39	0	0	80	0	0	80	28	118	2	0	4			0	2&50	400
215	馬可	マルコ	660	來自越南大戰METAL SLUG系列的狠角色！|正規軍少校。經過千錘百鍊且擅寫程式的軍人|偶爾會讓異星戰士瞬間動作停止	185	3	9	330	2	0	0	65	0	0	58	36	59	1	32	4			0	22@20!60	600
215	馬可CC	マルコCC	660	來自越南大戰METAL SLUG系列的狠角色！|手握重型機槍的知性派能手特務|偶爾會讓異星戰士瞬間動作停止	248	3	9	330	2	0	0	92	0	0	58	36	59	1	32	4			0	22@20!60	600
216	塔瑪	ターマ	665	來自越南大戰METAL SLUG系列的狠角色！|正規軍上尉。墨鏡是其註冊商標|有時候會打飛異星戰士（範圍攻擊）	270	3	9	315	2	0	0	51	0	0	118	44	119	2	32	4			0	30@30	600
